"CAPACITY_BID_RATE";"UPDATING";"BEFORE";"100";"EcDp_capacity_release.validateBidUpdate(n_BID_NO);";"EC_TRAN";
"CAPACITY_BID_TERMS";"UPDATING";"BEFORE";"100";"EcDp_capacity_release.validateBidUpdate(n_BID_NO);";"EC_TRAN";
"CAPACITY_RECALL";"INSERTING OR UPDATING";"BEFORE";"100";"n_daytime := n_RECALL_START_DATE;";"EC_TRAN";
"CAPACITY_RELEASE";"DELETING";"BEFORE";"500";"ecdp_capacity_release.deleteRelease(n_release_no);";"EC_TRAN";
"CAPACITY_RELEASE";"INSERTING";"AFTER";"200";"IF n_RELEASE_NAME IS NULL THEN ue_capacity_release.generateReleaseName(n_RELEASE_NO); END IF;";"EC_TRAN";
"CAPACITY_RELEASE";"INSERTING";"AFTER";"300";"ecdp_capacity_release.instantiateReleaseForm(n_RELEASE_NO);";"EC_TRAN";
"CAPACITY_RELEASE";"INSERTING";"BEFORE";"100";"N_RELEASE_STATUS := 'PRV';";"EC_TRAN";
"CAPACITY_RELEASE";"UPDATING";"BEFORE";"400";"ecdp_capacity_release.validateReleaseUpdate(n_RELEASE_NO);";"EC_TRAN";
"CAPACITY_REL_LOCATION";"INSERTING OR UPDATING";"BEFORE";"100";"ecdp_capacity_release.validateReleaseUpdate(n_release_no);";"EC_TRAN";
"CAPACITY_REL_LOC_EVENT";"INSERTING";"BEFORE";"100";"IF n_AD_HOC IS NOT NULL AND n_REQUEST_ID IS NULL THEN n_REQUEST_ID:=ue_Capacity_Release.generateRequestId; END IF;";"EC_TRAN";
"CAPACITY_REL_LOC_EVENT";"INSERTING OR UPDATING";"BEFORE";"200";"ue_Capacity_Release.validateLocEventDateRange(n_RELEASE_NO, n_START_DATE, n_END_DATE);";"EC_TRAN";
"CAPACITY_REL_OTHER";"UPDATING";"BEFORE";"100";"ecdp_capacity_release.validateReleaseUpdate(n_release_no);";"EC_TRAN";
"CAPACITY_REL_PREARRANGE";"UPDATING";"BEFORE";"100";"ecdp_capacity_release.validateReleaseUpdate(n_release_no);";"EC_TRAN";
"CAPACITY_REL_RATE";"UPDATING";"BEFORE";"100";"ecdp_capacity_release.validateReleaseUpdate(n_release_no);";"EC_TRAN";
"CAPACITY_REL_RECALL";"UPDATING";"BEFORE";"100";"EcDp_capacity_release.validateReleaseUpdate(n_RELEASE_NO);";"EC_TRAN";
"CAPACITY_REL_TERMS";"UPDATING";"BEFORE";"100";"ecdp_capacity_release.validateReleaseUpdate(n_RELEASE_NO);";"EC_TRAN";
"CARGO_ANALYSIS";"INSERTING";"AFTER";"100";"Ecbp_Cargo_Status.insertCargoAnalysisItems(n_cargo_no, nvl(n_last_updated_by,n_created_by),n_product_id,n_lifting_event);";"EC_TRAN";
"CARGO_ANALYSIS_UNLOAD";"INSERTING";"AFTER";"100";"Ecbp_Cargo_Status.insertCargoAnalysisItems(n_cargo_no, nvl(n_last_updated_by,n_created_by),n_product_id,n_lifting_event);";"EC_TRAN";
"CARGO_FCST_STATUS";"UPDATING";"AFTER";"100";"EcBp_Cargo_Fcst_Transport.auCargoTransport(n_cargo_no, :old.status, n_status);";"EC_TRAN";
"CARGO_INFO";"UPDATING";"AFTER";"100";"EcBp_Cargo_Transport.auCargoTransport(n_cargo_no, :old.status, n_status, nvl(n_last_updated_by, n_created_by));";"EC_TRAN";
"CARGO_INFO";"UPDATING";"AFTER";"200";"ue_replicate_cargovalues.updatecargoname(:old.cargo_name, n_cargo_name, n_last_updated_by);";"EC_TRAN";
"CARGO_INFO";"UPDATING";"AFTER";"300";"ue_replicate_cargovalues.updateCarrier(n_cargo_no,:old.carrier_id, n_carrier_id, n_last_updated_by);";"EC_TRAN";
"CARGO_INFO";"UPDATING";"AFTER";"400";"EcBp_Cargo_Transport.copyBwdNominatedCarrier(n_CARGO_NO,n_CARRIER_ID,n_LAST_UPDATED_BY);";"EC_TRAN";
"CARGO_INFO";"UPDATING";"BEFORE";"500";"IF UPDATING('CARRIER_ID') AND n_laytime IS NULL and n_carrier_id IS NOT NULL THEN n_laytime := EcBp_Cargo_Transport.getCarrierLaytime(n_carrier_id, n_cargo_no); END IF;";"EC_TRAN";
"CARGO_INFO_LIGHT";"INSERTING";"AFTER";"500";"EcBP_Storage_Lift_Nomination.insertCargo(n_cargo_no, n_est_departure, n_fcty_class_1);";"EC_TRAN";
"CARGO_INFO_LIGHT";"INSERTING";"BEFORE";"300";"N_CARGO_NAME:=nvl(n_cargo_name,ue_cargo_numbering.getCargoName(n_cargo_no, n_cargo_no,n_est_departure));";"EC_TRAN";
"CARGO_INFO_LIGHT";"INSERTING OR UPDATING";"BEFORE";"200";"N_CARGO_STATUS := EcBp_Storage_Lift_Nomination.insertReadyForHabour(N_CARGO_STATUS);";"EC_TRAN";
"CARGO_INFO_LIGHT";"UPDATING";"AFTER";"100";"EcBp_Cargo_Transport.auCargoTransport(n_cargo_no, :old.cargo_status, n_cargo_status, nvl(n_last_updated_by, n_created_by));";"EC_TRAN";
"CARGO_INFO_LIGHT";"UPDATING";"AFTER";"400";"EcBp_Cargo_Status.validate(n_cargo_no,:old.cargo_status,n_cargo_status);";"EC_TRAN";
"CARGO_LOAD_INSTRUCTION";"UPDATING";"AFTER";"100";"EcBp_Cargo_Transport.auCargoTransport(n_cargo_no, :old.status, n_status, nvl(n_last_updated_by, n_created_by));";"EC_TRAN";
"CARGO_LOAD_INSTRUCTION";"UPDATING";"AFTER";"200";"ue_replicate_cargovalues.updateLoadInstr(n_cargo_no, :old.berth_id, n_berth_id, :old.voyage_no, n_voyage_no, n_last_updated_by);";"EC_TRAN";
"CARGO_LOAD_INSTRUCTION";"UPDATING";"AFTER";"300";"ue_replicate_cargovalues.updatecarrier(n_cargo_no,:old.carrier_id, n_carrier_id, n_last_updated_by);";"EC_TRAN";
"CARGO_LOAD_INSTRUCTION";"UPDATING";"AFTER";"400";"EcBp_Cargo_Transport.copyBwdNominatedCarrier(n_cargo_no,n_carrier_id,n_last_updated_by);";"EC_TRAN";
"CARGO_LOAD_INSTRUCTION";"UPDATING";"BEFORE";"500";"IF UPDATING('CARRIER_ID') AND n_laytime IS NULL and n_carrier_id IS NOT NULL THEN n_laytime := EcBp_Cargo_Transport.getCarrierLaytime(n_carrier_id, n_cargo_no); END IF;";"EC_TRAN";
"CARGO_NOM_DETAIL";"UPDATING";"AFTER";"100";"EcBp_Cargo_Transport.auCargoTransport(n_cargo_no, :old.status, n_status, nvl(n_last_updated_by, n_created_by));";"EC_TRAN";
"CARGO_NOM_DETAIL";"UPDATING";"AFTER";"200";"ue_replicate_cargovalues.updateCarrier(n_cargo_no, :old.carrier_id, n_carrier_id, n_last_updated_by);";"EC_TRAN";
"CARGO_NOM_DETAIL";"UPDATING";"AFTER";"300";"EcBp_Cargo_Transport.copyBwdNominatedCarrier(n_cargo_no,n_carrier_id,n_last_updated_by);";"EC_TRAN";
"CARGO_NOM_DETAIL";"UPDATING";"BEFORE";"400";"IF UPDATING('CARRIER_ID') AND n_laytime IS NULL and n_carrier_id IS NOT NULL THEN n_laytime := EcBp_Cargo_Transport.getCarrierLaytime(n_carrier_id, n_cargo_no); END IF;";"EC_TRAN";
"CARGO_PRICE_DS_LIST";"INSERTING";"BEFORE";"100";"n_PRICE_CONCEPT_CODE := ec_product_price.price_concept_code(n_OBJECT_ID);";"EC_SALE";
"CARGO_PRICE_LIST";"INSERTING";"AFTER";"20";"EcDp_Cargo_Price.InsNewPriceElementSet(n_PARCEL_KEY, n_OBJECT_ID ,n_PRICE_CONCEPT_CODE, n_PRICE_ELEMENT_CODE, n_DAYTIME, n_CREATED_BY);";"EC_SALE";
"CARGO_PRICE_LIST";"INSERTING";"BEFORE";"100";"n_PRICE_CONCEPT_CODE := ec_product_price.price_concept_code(n_OBJECT_ID);";"EC_SALE";
"CARGO_PRICE_LIST";"INSERTING OR UPDATING";"BEFORE";"110";"n_price_element_code := ecdp_sales_contract_price.GetAnyPriceElement(n_price_concept_code,n_object_id,n_daytime);";"EC_SALE";
"CARGO_PROTEST";"INSERTING";"AFTER";"100";"UE_LETTER_PROTEST.create_protest_list(N_CARGO_NO,N_PROTEST_CODE);";"EC_TRAN";
"CARGO_STATUS";"UPDATING";"AFTER";"100";"EcBp_Cargo_Transport.auCargoTransport(n_cargo_no, :old.status, n_status, nvl(n_last_updated_by, n_created_by));";"EC_TRAN";
"CARGO_STOR_BATCH";"DELETING";"BEFORE";"200";"EcDp_Cargo_Batch.deleteBatch(n_CARGO_BATCH_NO);";"EC_TRAN";
"CARGO_STOR_BATCH";"INSERTING";"AFTER";"100";"EcDp_Cargo_Batch.instansiate(n_CARGO_BATCH_NO, 'LOAD', n_created_by);";"EC_TRAN";
"CARGO_STR_BTH_ULD";"DELETING";"BEFORE";"200";"EcDp_Cargo_Batch.deleteBatch(n_CARGO_BATCH_NO);";"EC_TRAN";
"CARGO_STR_BTH_ULD";"INSERTING";"AFTER";"100";"EcDp_Cargo_Batch.instansiate(n_CARGO_BATCH_NO, 'UNLOAD', n_created_by);";"EC_TRAN";
"CARRIER_INSPECTION";"INSERTING OR UPDATING";"BEFORE";"100";"IF n_OBJECT_ID IS NULL THEN Raise_Application_Error(-20337,'Carrier must be assigned to cargo.'); END IF;";"EC_TRAN";
"CARRIER_TANK";"DELETING";"BEFORE";"200";"ue_carrier_cooldown.deleteCarrierTank(n_OBJECT_ID, n_TANK_NO);";"EC_TRAN";
"CARRIER_TANK";"INSERTING";"AFTER";"100";"ue_carrier_cooldown.initializetemp(n_OBJECT_ID, n_TANK_NO);";"EC_TRAN";
"CHEM_TANK_PRODUCT";"INSERTING";"BEFORE";"100";"ecdp_chemical_tank.biuSetEndDate(n_OBJECT_ID, n_DAYTIME, n_DAYTIME, n_END_DATE, n_CHEM_PRODUCT_ID);";"EC_PROD";
"CHEM_TANK_PRODUCT";"UPDATING";"BEFORE";"110";"ecdp_chemical_tank.biuSetEndDate(n_OBJECT_ID, o_DAYTIME, n_DAYTIME, n_END_DATE, n_CHEM_PRODUCT_ID);";"EC_PROD";
"CHILLER";"UPDATING";"AFTER";"3000";"ecdp_equipment_event.updateEventStatus(n_OBJECT_ID, n_DAYTIME, 'CHILLER');";"EC_PROD";
"CHOKE_MODEL_LIP";"INSERTING";"AFTER";"100";"EcDp_Choke_Model_LIP.insertYearlyProdGain(n_LIP_OPP_ID, n_OBJECT_ID, n_DAYTIME);";"EC_PROD";
"CHOKE_MODEL_MPP";"INSERTING";"BEFORE";"100";"n_CLASS_NAME:='CHOKE_MODEL_MPP';";"EC_PROD";
"CLASS_ATTR_PRES_CONFIG";"INSERTING OR UPDATING";"BEFORE";"100";"if n_PRES_ATTRIBUTE_NAME='VIEW_HIDDEN' and n_PRES_ATTRIBUTE_VALUE<>'true' then Raise_Application_Error(-20000,'Viewhidden cannot be set to false');END IF;";"EC_FRMW";
"CNTR_CAPACITY_DAY_TRANS";"INSERTING";"BEFORE";"100";"EcDp_System_Key.assignNextNumber('CNTR_CAPACITY_DAY_TRANS', n_TRANSACTION_SEQ);";"EC_TRAN";
"CNTR_CAPACITY_DAY_TRANS";"INSERTING";"BEFORE";"200";"n_TRANSACTION_TYPE := nvl(n_TRANSACTION_TYPE, 'LINEFLEX');";"EC_TRAN";
"CNTR_CAPACITY_DAY_TRANS";"INSERTING";"BEFORE";"300";"n_REQUEST_STATUS := nvl(n_REQUEST_STATUS, 'REQ');";"EC_TRAN";
"CNTR_CAP_LOC_CONNECTION";"INSERTING OR UPDATING";"BEFORE";"100";"EcDp_Contract_Capacity.checkConnOverlaps(n_object_id, n_location_id, n_daytime, n_end_date, n_nomination_type);";"EC_TRAN";
"CNTR_DAY_INV_CNTR_SWAP";"INSERTING";"AFTER";"200";"EcDp_Contract_Inventory.addSwapTransactions(n_swap_seq, 'CNTR_DAY_INV_CNTR_SWAP', n_object_id,n_daytime, n_receiver_object_id, n_swap_qty);";"EC_TRAN";
"CNTR_DAY_INV_CNTR_SWAP";"INSERTING";"BEFORE";"100";"n_SWAP_STATUS := nvl(n_SWAP_STATUS, 'APPROVED');";"EC_TRAN";
"CNTR_DAY_INV_LOC_SWAP";"INSERTING";"AFTER";"300";"EcDp_Contract_Inventory.addSwapTransactions(n_swap_seq, 'CNTR_DAY_INV_LOC_SWAP', n_object_id,n_daytime, n_receiver_object_id, n_swap_qty);";"EC_TRAN";
"CNTR_DAY_INV_LOC_SWAP";"INSERTING";"BEFORE";"200";"n_SWAP_STATUS := nvl(n_SWAP_STATUS, 'APPROVED');";"EC_TRAN";
"CNTR_DAY_INV_SWAP";"INSERTING";"AFTER";"200";"EcDp_Contract_Inventory.addSwapTransactions(n_swap_seq, 'CNTR_DAY_INV_SWAP', n_object_id,n_daytime, n_receiver_object_id, n_swap_qty);";"EC_TRAN";
"CNTR_DAY_INV_SWAP";"INSERTING";"BEFORE";"100";"n_SWAP_STATUS := nvl(n_SWAP_STATUS, 'APPROVED');";"EC_TRAN";
"CNTR_DAY_LOC_INVENTORY";"INSERTING";"BEFORE";"100";"n_STATUS := nvl(n_STATUS, 'PROVISIONAL');";"EC_TRAN";
"CNTR_DAY_LOC_INV_TRANS";"DELETING";"AFTER";"300";"EcDp_Contract_Inventory.aggregateDeletedDebitTrans(n_object_id,n_daytime, n_debit_qty, n_credit_qty, :old.debit_qty, :old.credit_qty);";"EC_TRAN";
"CNTR_DAY_LOC_INV_TRANS";"DELETING";"AFTER";"400";"EcDp_Contract_Inventory.aggregateDeletedCreditTrans(n_object_id,n_daytime, n_debit_qty, n_credit_qty, :old.debit_qty, :old.credit_qty);";"EC_TRAN";
"CNTR_DAY_LOC_INV_TRANS";"INSERTING";"BEFORE";"500";"EcDp_Contract_Inventory.checkOperBalTrans(n_object_id,n_daytime, n_transaction_type);";"EC_TRAN";
"CNTR_DAY_LOC_INV_TRANS";"INSERTING OR UPDATING";"AFTER";"100";"EcDp_Contract_Inventory.aggregateDebitTransactions(n_object_id,n_daytime, n_debit_qty, n_credit_qty, :old.debit_qty, :old.credit_qty);";"EC_TRAN";
"CNTR_DAY_LOC_INV_TRANS";"INSERTING OR UPDATING";"AFTER";"200";"EcDp_Contract_Inventory.aggregateCreditTransactions(n_object_id,n_daytime, n_debit_qty, n_credit_qty, :old.debit_qty, :old.credit_qty);";"EC_TRAN";
"CNTR_DAY_NOM";"UPDATING";"BEFORE";"1000";"EcDp_contract_Nomination.validateDailyNominationQty(n_OBJECT_ID, n_DAYTIME, n_NOMINATED_QTY);";"EC_TRAN";
"CNTR_DERIVED_PRICE_SETUP";"INSERTING OR UPDATING";"AFTER";"200";"EcDp_Contract_setup.updateFactorAdjustedPriceAll(n_OBJECT_ID ,n_PRICE_CONCEPT_CODE, n_PRICE_ELEMENT_CODE, n_DAYTIME, n_END_DATE, n_CREATED_BY);";"EC_REVN";
"CNTR_DERIVED_PRICE_SETUP";"INSERTING OR UPDATING";"BEFORE";"100";"IF (n_PRICE_CONCEPT_CODE = n_SRC_PRICE_CONCEPT_CODE AND n_PRICE_ELEMENT_CODE = n_SRC_PRICE_ELEMENT_CODE) THEN Raise_Application_Error(-20000,'Can not have same source and target price concept/element'); END IF;";"EC_REVN";
"CNTR_GENERAL_PRICE_SETUP";"INSERTING OR UPDATING";"BEFORE";"80";"ecdp_price.EndDateCheck(n_object_id,n_end_date,n_daytime);";"EC_REVN";
"CNTR_INV_DAY_OPER_MATRIX";"UPDATING";"BEFORE";"100";"ecdp_contract_inventory.checkTransSign(n_debit_qty, n_credit_qty);";"EC_TRAN";
"CNTR_LIFT_ACC_CONN";"INSERTING";"BEFORE";"100";"EcBp_Lifting_Account.checkIfConnectionOverlaps(n_OBJECT_ID, n_LIFT_ACC_ID, n_DAYTIME, n_END_DATE);";"EC_TRAN";
"CNTR_LIFT_ACC_CONN";"UPDATING";"AFTER";"200";"EcBp_Lifting_Account.checkIfConnectionOverlaps(n_OBJECT_ID, n_LIFT_ACC_ID, n_DAYTIME, n_END_DATE);";"EC_TRAN";
"CNTR_LOC_INVENTORY_ATTR";"INSERTING";"BEFORE";"100";"n_INVENTORY_TYPE := nvl(n_INVENTORY_TYPE, ec_contract_inventory.inventory_type(n_object_id));";"EC_TRAN";
"CNTR_PRICE_SUB_DAY_LIST";"INSERTING";"AFTER";"200";"EcDp_Sales_Contract_Price.InsNewPriceElementSet(n_OBJECT_ID ,n_PRICE_CONCEPT_CODE, n_PRICE_ELEMENT_CODE, n_DAYTIME, n_CREATED_BY);";"EC_SALE";
"CNTR_PRICE_SUB_DAY_LIST";"INSERTING";"BEFORE";"100";"n_price_element_code:= NVL(n_price_element_code,ecdp_sales_contract_price.GetAnySubPriceElement(n_price_concept_code,n_object_id,n_daytime));";"EC_SALE";
"CNTR_SUB_DAY_DEL";"UPDATING";"AFTER";"1000";"EcDp_contract_Delivery.aggregateSubDailyToDaily(n_OBJECT_ID, n_DELIVERY_POINT_ID, n_PRODUCTION_DAY, nvl(n_last_updated_by, n_created_by));";"EC_TRAN";
"CNTR_SUB_DAY_NOM";"UPDATING";"AFTER";"100";"EcDp_contract_Delivery.aggregateSubDailyToDaily(n_OBJECT_ID, n_DELIVERY_POINT_ID, n_PRODUCTION_DAY, nvl(n_last_updated_by, n_created_by));";"EC_TRAN";
"CNTR_TEMPLATE_ATTRIBUTE";"DELETING";"BEFORE";"100";"EcBp_Contract_Template.validateDeleteAttribute(n_TEMPLATE_CODE, n_ATTRIBUTE_NAME);";"EC_TRAN";
"CNTR_TEMPLATE_ATTRIBUTE";"UPDATING OR INSERTING";"BEFORE";"200";"IF n_dimension_type is not null and n_time_span <> 'DAY' THEN Raise_Application_Error(-20557, 'It is only possible to register a Dimension Type if the Time Span is Day.'); END IF;";"EC_TRAN";
"CO_GEN_UNIT";"UPDATING";"AFTER";"3000";"ecdp_equipment_event.updateEventStatus(n_OBJECT_ID, n_DAYTIME, 'CO_GEN_UNIT');";"EC_PROD";
"COLLECTION_POINT_CONN_1";"DELETING";"BEFORE";"500";"EcBp_Objects_Group_Conn.validateDeleteObjectGrp(n_OBJECT_ID, n_START_DATE, n_GROUP_TYPE);";"EC_PROD";
"COLLECTION_POINT_CONN_1";"UPDATING";"AFTER";"700";"EcBp_Objects_Group_Conn.updateChildEndDate(n_OBJECT_ID, n_GROUP_TYPE, n_START_DATE, n_END_DATE);";"EC_PROD";
"COLLECTION_POINT_CONN_1";"UPDATING";"BEFORE";"600";"EcBp_Objects_Group_Conn.verifyObjectGrp(n_OBJECT_ID, n_START_DATE, n_GROUP_TYPE, n_END_DATE);";"EC_PROD";
"COLLECTION_POINT_CONN_2";"INSERTING";"BEFORE";"100";"n_PARENT_GROUP_TYPE:='COLLECTION_POINT';";"EC_PROD";
